央视,#genre#
熊猫频道9,https://mgtv.ottiptv.cc/mg/609169226.m3u8?token=79f6878febd4f0838a1ae5ee6d3b382e63c19569fb4e52d33ae8540784cec5a4f05d666b0d601b0bbe72a6373c39571984edc98f347ae3a90f603352678aa73dc7eafdc34ea41f71c3f2c2e752&tm=1757559328&sign=4271c14fbcfc455d2ca71d847c71c210
熊猫频道10,https://mgtv.ottiptv.cc/mg/609169285.m3u8?token=4ac0f5012e668ddad36ebbaa7997e764e08e4ad387f0883953ebd2158a4e9e81340ca45afbe1ad9916fe275f157d4a852a43d5d292f27cd1aa3658524c5bc1185ff0d5c32e6bba0ac0593570c4&tm=1757559328&sign=a10c2f92acb726fb0f36071ea2c2b3af
嘉佳卡通,https://mgtv.ottiptv.cc/mg/614952364.m3u8?token=0ea233c768c2925c1ff691b4115418d9625405a5a0ca7c641f4498503be99ccc46574f9615b2962db013f04d0b599f33fbf81691e7937f6e3f74ca777a57adaa08938f8b1a16c5e41c9d5ee7fd&tm=1757559328&sign=07c4eace3cd8b8611cfdc6aee26cd82f
新动力量创一流,https://mgtv.ottiptv.cc/mg/713589837.m3u8?token=4cb3b255891ba4d4ef6666673c4fec62422fe815f6ef3f7938ffc32b2cbba9db6cc12030a3e673357ff6c507e98259c6fb98527614303d2c055b3bd8a73a625c7369c0d3e2993be663fac236a6&tm=1757559328&sign=9d8625158a0464f0f552a631f91b6e77
钱塘江,https://mgtv.ottiptv.cc/mg/647370520.m3u8?token=9d5375e7de9153a4c83a9ccc24cc82f2efbdc8b471b3fdc6d6be1bd86a2de3070f5e1bc1919a2e10061a0975ecf59ff4c550a49330b739643f7ed5d6564ca7a862436ee2ecf6d0ec007d7fb49e&tm=1757559328&sign=6de66cab9b4f280c7f3700b25a5ca41e
五环传奇,https://mgtv.ottiptv.cc/mg/707671890.m3u8?token=5f2ca920c6fd88cba843448b9291e7232b227e9a87a2cbfa731718295f4dae510a163501a879817747ac33898e49d67a31b200780eaa77ab1f9621fa6aaba70c3bb3372a56c5939a2ea07a3d1d&tm=1757559328&sign=115cbc127c9e1c7f5909121aa8e3d4e0
掼蛋精英赛,https://mgtv.ottiptv.cc/mg/631354620.m3u8?token=6631c25e6620ab9fa172d6535d97811b8e21624a8b8e794f4e317b4b39f4937fc1019acd5526a3a08e82163f1c83d16b45b67eb08804f5d2948937e471c5eeb8688c71807d6de90180e1a8b0b9&tm=1757559328&sign=7c4d0dc6c0ee53d46955e5370ac9d546
四海钓鱼,https://mgtv.ottiptv.cc/mg/637444975.m3u8?token=84255193c1eb2550397c725bd054d971600f8649040dc143c8585aadc579a8571aa00e257fa7b6e16d38cca185d8634ef3cc360a1b4789b58d04e640b0fb2205799bedf2bfa40fcc803520277a&tm=1757559328&sign=c74cb9e561c4b22af3a41347d870e8e5
咪咕24小时体育台,https://mgtv.ottiptv.cc/mg/654102378.m3u8?token=539ffc4b3392a2506088afa44b21ec7c3e64036f01a6af350849a9dff95121acea47d03809105b47027c8db614e8f44a5590284dc0d6782318162eda6afc10eff72edc82ed9e5fe0c891b33a98&tm=1757559328&sign=d4c3718eb3206ba096bf3a9d1f41c10a
CETV1,https://mgtv.ottiptv.cc/mg/923287154.m3u8?token=10fec3727bd29ad62f35b564657da7b7611ad117bba6cb5de1cbbb121319eace5fdee3b9bf42bb9daa06df4314e777743ea08d20d365f364c3d1409dc10fbc580c41c54a2305e771cc1c5ac625&tm=1757559328&sign=f38c13da60d3c8ea6529295c4b8544a6
CETV2,https://mgtv.ottiptv.cc/mg/923287211.m3u8?token=c9629bbf59c968ec3331047823f6dd1962f6f2f923be650a56137c46f421d41b92b344a8d74aa4aaf0919eac1b50a11ce48ac7bbc703f9308f5b65ffc62a461bd81e6378721a5a0bac48565aee&tm=1757559328&sign=a1dc452b35476ee3ed4b3e90b60830b9
CETV4,https://mgtv.ottiptv.cc/mg/923287339.m3u8?token=448653dd5923f41dd2174314a55803dcab90415ed756bc26f8a9286e0e7e590b81add4ed199858095aa56a5c9f16f7eca918abf1ce0d088c3f87b2a7a88e2c56e5eefa7f6dda46d417c7af1bcf&tm=1757559328&sign=3433ecfe3389d045d5b57f9e0b689205
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CETV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?
CETV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
中国教育3台,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND
CETV4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EAw_OvjRgJVjtlaOa0dcgzg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
